,longitude,latitude,store_type,store_id,gas,address,city,state,zip_code,parking  ,phone_number
3163,-94.301298,37.4971,Walmart Supercenter,#0338,Gas/Diesel,29 Sw 1st Lane,Lamar,MO,64759,Parking Available,(417) 682-5516
3164,-92.650791,37.662801,Walmart Supercenter,#0014,No Gas,1800 S Jefferson; I-44 Exit 129,Lebanon,MO,65536,Parking Available,(417) 588-2268
3165,-94.3631,38.9304,Walmart Supercenter,#0573,No Gas,1000 NE Sam Walton Lane; I-470 Exit 10,Lee's Summit,MO,64086,Parking Available,(816) 246-4555
3166,-94.376075,38.853757,Walmart Supercenter,#4590,No Gas,3410 SW Market St,Lee's Summit,MO,64082,Parking Available,(816) 623-3245
3167,-92.464058,39.753374,Walmart,#0783,No Gas,705 E Briggs Dr,Macon,MO,63552,Parking Available,(660) 385-5783
3168,-89.971678,36.570247,Walmart,#0453,No Gas,1007 N Douglas,Malden,MO,63863,Parking Available,(573) 276-5735
3169,-90.506504,38.595515,Walmart Supercenter,#1177,No Gas,201 Highland Bkvd Dr,Manchester,MO,63011,No Parking,(636) 256-0697
3170,-90.331909,38.621508,Walmart Supercenter,#5150,No Gas,1900 Maplewood Commons Dr; I-64 Exit 32,Maplewood,MO,63143,No Parking,(314) 781-2165
3171,-90.332098,38.619949,Sam's Club,#6474,Gas,2100 Maplewood Commons Dr; I-64 Exit 32,Maplewood,MO,63143,Parking Available,(314) 644-7791
3172,-93.2135365,39.1121462,Murphy USA,#7183,Gas/Diesel,846 Cherokee Dr,Marshall,MO,65340,Parking Available,(660) 831-5353
3173,-93.214963,39.111584,Walmart Supercenter,#0363,Gas/Diesel,855 Cherokee Dr,Marshall,MO,65340,Parking Available,(660) 886-6852
3174,-92.9382413,37.3400798,Murphy USA,#7344,Gas/Diesel,14724 Hwy 38; I-44 Exit 100,Marshfield,MO,65706,Parking Available,(417) 859-4854
3175,-92.939829,37.338697,Walmart Supercenter,#0078,Gas/Diesel,14740 Hwy 38; I-44 Exit 100,Marshfield,MO,65706,Parking Available,(417) 468-6116
3176,-94.8738407,40.3298812,Murphy USA,#6539,Gas/Diesel,1603 S Main St,Maryville,MO,64468,Parking Available,(660) 562-2489
3177,-94.871455,40.329943,Walmart Supercenter,#0801,Gas/Diesel,1605 S Main St,Maryville,MO,64468,Parking Available,(660) 562-2994
3178,-91.8936805,39.1207185,Murphy USA,#7181,Gas/Diesel,4800 S Clark St,Mexico,MO,65265,Parking Available,(573) 581-3995
3179,-91.891998,39.120453,Walmart Supercenter,#0025,Gas/Diesel,4820 S Clark St,Mexico,MO,65265,Parking Available,(573) 581-4500
3180,-92.419805,39.44681,Walmart Supercenter,#0040,Gas,1301 Hwy 24 E,Moberly,MO,65270,Parking Available,(660) 263-3113
3181,-92.420074,39.4457674,Murphy USA,#5748,Gas,1303 Hwy 24 E,Moberly,MO,65270,Parking Available,(660) 269-9857
3182,-93.90443,36.9137768,Murphy USA,#6805,Gas/Diesel,879 E Hwy 60,Monett,MO,65708,Parking Available,(417) 235-1900
3183,-93.902844,36.913009,Walmart Supercenter,#0048,Gas/Diesel,885 E Hwy 60,Monett,MO,65708,No Parking,(417) 235-6292
3184,-93.824599,37.094139,Walmart Supercenter,#7249,No Gas,500 W Mount Vernon Blvd: I-44 Exit 46,Mount Vernon,MO,65712,No Parking,(417) 461-7005
3185,-92.260446,37.149999,Walmart Supercenter,#0088,Gas/Diesel,2100 N Main,Mountain Grove,MO,65711,Parking Available,(417) 926-5107
3186,-92.2626907,37.1463411,Murphy USA,#6604,Gas/Diesel,2106 N Main,Mountain Grove,MO,65711,Parking Available,(417) 926-1585
3187,-91.70627,37.002073,Walmart,#0871,No Gas,101 W Hwy 60,Mountainview,MO,65548,Parking Available,(417) 934-6000
3188,-94.3944447,36.8411567,Murphy USA,#5747,Gas,3022 Lusk Dr; I-49 Exit 24,Neosho,MO,64850,Parking Available,(417) 451-6412
3189,-94.395833,36.839179,Walmart Supercenter,#0017,Gas,3200 Lusk Dr; I-49 Exit 24,Neosho,MO,64850,Parking Available,(417) 451-5544
3190,-94.326416,37.833226,Walmart Supercenter,#0034,Gas/Diesel,2250 E Lincoln Ave; I-49 Exit 101,Nevada,MO,64772,Parking Available,(417) 667-3630
3191,-94.327816,37.834203,Murphy USA,#6910,Gas/Diesel,405 S Barrett St; I-49 Exit 101,Nevada,MO,64772,Parking Available,(417) 448-5998
3192,-93.300048,37.061086,Walmart Supercenter,#2702,Gas,1102 N Massey Blvd.,Nixa,MO,65714,Parking Available,(417) 724-1097
3193,-93.3033074,37.0603535,Murphy USA,#6561,Gas,1106 N Massey Blvd,Nixa,MO,65714,Parking Available,(417) 724-9120
3194,-94.123204,39.014496,Walmart Supercenter,#2856,No Gas,201 SE Salem St I-70 Exit 28,Oak Grove,MO,64075,Parking Available,(816) 690-4900
3195,-90.701416,38.793746,Walmart Supercenter,#2616,No Gas,1307 Hwy K; I-70 Exit 216,O'fallon,MO,63366,Parking Available,(636) 980-3700
3196,-92.616843,38.150138,Walmart Supercenter,#0815,No Gas,4252 Hwy 54,Osage Beach,MO,65065,Parking Available,(573) 348-6445
3197,-91.482288,38.353809,Walmart Supercenter,#0354,No Gas,1888 Hwy 28 E,Owensville,MO,65066,Parking Available,(573) 437-4156
3198,-93.2251746,37.0044489,Murphy USA,#7060,Gas/Diesel,1721 S 19th Street,Ozark,MO,65721,Parking Available,(417) 582-2498
3199,-93.227969,37.002176,Walmart Supercenter,#0379,Gas/Diesel,2004 W Marler Lane,Ozark,MO,65721,Parking Available,(417) 581-2761
3200,-89.895009,37.705306,Walmart Supercenter,#0082,No Gas,1750 S Perryville; I-55 Exit 129,Perryville,MO,63775,Parking Available,(573) 547-2577
3201,-94.27875,36.507672,Walmart Supercenter,#5261,Gas/Diesel,100 Commercial Dr,Pineville,MO,64856,Parking Available,(417) 226-5800
3202,-90.437651,36.788935,Walmart Neighborhood Market,#7127,No Gas,3001 Oak Grove Rd,Poplar Bluff,MO,63901,No Parking,(573) 772-7164
3203,-90.410723,36.75574,Walmart Supercenter,#0019,No Gas,333 S Westwood,Poplar Bluff,MO,63901,Parking Available,(573) 686-6420
3204,-90.772463,37.923917,Walmart Supercenter,#0173,Gas/Diesel,1 Memorial Dr,Potosi,MO,63664,Parking Available,(573) 438-5441
3205,-90.7742465,37.9250266,Murphy USA,#6894,Gas/Diesel,2 Memorial Dr,Potosi,MO,63664,Parking Available,(573) 436-1175
3206,-94.493096,38.808524,Sam's Club,#8243,Gas/Diesel,141 N Dean Ave; I-49 Exit 174,Raymore,MO,64083,Parking Available,(816) 765-0600
3207,-94.495821,38.81186,Walmart Supercenter,#0319,No Gas,2015 W Foxwood Dr,Raymore,MO,64083,Parking Available,(816) 322-5455
3208,-94.480405,39.001336,Walmart Supercenter,#1094,No Gas,10300 Blue Ridge Blvd (hwy 350),Raytown,MO,64133,Parking Available,(816) 358-7790
3209,-93.4612503,37.127594,Murphy USA,#6821,Gas/Diesel,1140 Hwy 60 E,Republic,MO,65738,Parking Available,(417) 732-9390
3210,-93.4595,37.1279,Walmart Supercenter,#1009,Gas/Diesel,1150 Hwy 60 E,Republic,MO,65738,No Parking,(417) 732-1473
3211,-93.962248,39.263502,Walmart Supercenter,#0325,No Gas,908 Walton Way,Richmond,MO,64085,Parking Available,(816) 776-5834
3212,-91.778932,37.938579,Walmart Supercenter,#0101,Gas,500 S Bishop; I-44 Exit 186,Rolla,MO,65401,Parking Available,(573) 341-9145
3213,-91.546064,37.635173,Walmart Supercenter,#0027,No Gas,1101 Hwy 32 W,Salem,MO,65560,No Parking,(573) 729-6151
3214,-93.269814,38.708112,Walmart Supercenter,#0219,Gas,3201 W Broadway,Sedalia,MO,65301,No Parking,(660) 826-7800
3215,-93.2701721,38.7093353,Murphy USA,#5783,Gas,3203 W Broadway,Sedalia,MO,65301,Parking Available,(660) 829-4440
3216,-90.326811,38.579949,Walmart Supercenter,#3061,Gas,7437 Watson Rd,Shrewsbury,MO,63119,Parking Available,(314) 687-1216
3217,-89.58504,36.857527,Walmart Supercenter,#0009,No Gas,1303 Hennings; I-55 Exit 66,Sikeston,MO,63801,Parking Available,(573) 472-3020
3218,-93.260558,37.189433,Walmart Neighborhood Market,#5693,No Gas,1320 S Glenstone,Springfield,MO,65804,No Parking,(417) 520-0089
3219,-93.258463,37.240783,Walmart Supercenter,#0138,No Gas,1923 E Kearney; I-44 Exit 82,Springfield,MO,65803,Parking Available,(417) 865-4545
3220,-93.258223,37.143192,Walmart Supercenter,#2221,No Gas,2021 E Independence St,Springfield,MO,65804,Parking Available,(417) 886-8209
3221,-93.312704,37.248776,Walmart Supercenter,#0086,No Gas,2825 N Kansas Expy,Springfield,MO,65803,No Parking,(417) 865-8865
3222,-93.343101,37.138112,Walmart Neighborhood Market,#5692,No Gas,3150 W Republic Rd,Springfield,MO,65810,No Parking,(417) 520-3144
3223,-93.297675,37.153652,Walmart Supercenter,#0444,No Gas,3315 S Campbell,Springfield,MO,65807,No Parking,(417) 887-0855
3224,-93.3517761,37.1823463,Murphy USA,#6681,Gas/Diesel,3516 W Sunshine,Springfield,MO,65807,Parking Available,(417) 882-6068
3225,-93.3521,37.18148,Walmart Supercenter,#0179,Gas/Diesel,3520 W Sunshine,Springfield,MO,65807,No Parking,(417) 862-7447
3226,-93.35002,37.20442,Walmart Neighborhood Market,#3062,Gas,3536 W Mount Vernon St,Springfield,MO,65802,No Parking,(417) 616-2669
3227,-93.219559,37.178893,Sam's Club,#8296,Gas,3660 E Sunshine Blvd,Springfield,MO,65809,Parking Available,(417) 882-5037
3228,-93.218346,37.180107,Walmart Neighborhood Market,#3238,No Gas,3720 E Sunshine St,Springfield,MO,65809,No Parking,(417) 576-9358
3229,-93.296501,37.196571,Walmart Neighborhood Market,#2839,No Gas,444 W Grand St,Springfield,MO,65807,Parking Available,(417) 351-6679
3230,-93.298868,37.13142,Walmart Neighborhood Market,#3111,No Gas,545 El Camino Alto Dr,Springfield,MO,65802,No Parking,(417) 414-6621
3231,-93.300262,37.132216,Sam's Club,#4985,Gas/Diesel,745 W El Camino Alto,Springfield,MO,65802,Car Wash,(417) 881-9676
3232,-90.525432,38.781829,Sam's Club,#8251,Gas,2855 Veterans Memorial Pkwy; I-70 Exit 228,St Charles,MO,63303,Parking Available,(636) 946-7002
3233,-90.527609,38.782854,Walmart Supercenter,#1161,No Gas,2897 Veteran's Memorial Pkwy; I-70 Exit 228,St Charles,MO,63303,No Parking,(636) 947-8732
3234,-94.813246,39.811074,Sam's Club,#4920,Gas,5201 N Belt Hwy Bldg A; I-29 Exit 50,St Joesph,MO,64506,Parking Available,(816) 279-2192
3235,-94.8017654,39.7376518,Murphy USA,#6654,Gas/Diesel,3018 S Belt Hwy,St Joseph,MO,64503,Parking Available,(816) 676-0540
3236,-94.802617,39.736815,Walmart Supercenter,#2994,Gas/Diesel,3022 S Belt Hwy; I-29 Exit 46,St Joseph,MO,64503,Parking Available,(816) 232-9819
3237,-94.812894,39.808471,Walmart Supercenter,#0560,No Gas,4201 N Belt Hwy; I-29 Exit 50,St Joseph,MO,64506,Parking Available,(816) 390-8400
3238,-90.396573,38.566366,Sam's Club,#4741,Gas,10248 Big Bend Blvd,St Louis,MO,63122,Parking Available,(314) 965-7076
3239,-90.282639,38.764907,Sam's Club,#8125,Gas,10735 W Florissant; I-270 Exit 29,St Louis,MO,63136,Car Wash,(314) 521-3800
3240,-90.282685,38.766003,Walmart Supercenter,#1265,No Gas,10741 W Florissant; I-270 Exit 29,St Louis,MO,63136,Parking Available,(314) 521-3422
3241,-90.470878,38.599443,Sam's Club,#8182,Gas,13455 Manchester Rd,St Louis,MO,63131,Car Wash,(314) 822-7200
3242,-90.296809,38.494381,Walmart Supercenter,#2213,No Gas,3270 Telegraph Rd; I-255 Exit 2,St Louis,MO,63125,No Parking,(314) 845-8544
3243,-90.33588,38.49735,Sam's Club,#8205,Gas,4512 Lemay Ferry Rd,St Louis,MO,63129,Parking Available,(314) 892-9620
3244,-90.589711,38.745233,Walmart Supercenter,#0648,No Gas,1661 Jungerman Rd,St Peters,MO,63304,Parking Available,(636) 447-4450
3245,-90.625153,38.775023,Walmart Neighborhood Market,#5427,Gas,3031 Mid Rivers Mall Dr,St Peters,MO,63376,Parking Available,(636) 697-1054
3246,-90.578016,38.778784,Walmart Neighborhood Market,#5421,No Gas,45 Sutters Mill Rd,St Peters,MO,63376,Parking Available,(636) 851-6809
3247,-92.153384,37.82508,Walmart Supercenter,#0021,No Gas,185 St Robert Blvd; I-44 Exit 161,St Robert,MO,65584,Parking Available,(573) 336-5103
3248,-92.154242,37.824629,Murphy USA,#7605,Gas/Diesel,195 St Robeert Blvd; I-44 Exit 161,St Robert,MO,65584,Parking Available,(573) 336-8779
3249,-91.15542,38.221411,Walmart Supercenter,#0065,No Gas,350 Parkridge Rd; I-44 Exit 226,Sullivan,MO,63080,No Parking,(573) 468-7030
3250,-91.534254,36.524168,Walmart,#0837,No Gas,333 E Walnut,Thayer,MO,65791,Parking Available,(417) 264-7195
3251,-90.98158,38.987789,Walmart Supercenter,#0060,Gas/Diesel,101 Hwy 47 E,Troy,MO,63379,No Parking,(636) 528-8901
3252,-90.9806976,38.9873047,Murphy USA,#5803,Gas/Diesel,105 Hwy 47 E,Troy,MO,63379,Parking Available,(636) 528-9971
3253,-90.969784,38.433623,Walmart Supercenter,#0099,No Gas,1445 E Central,Union,MO,63084,Parking Available,(636) 583-2355
3254,-92.858604,38.433437,Walmart Supercenter,#0357,No Gas,1003 W Newton St,Versailles,MO,65084,Parking Available,(573) 378-4668
3255,-93.735271,38.779995,Walmart Supercenter,#0061,Gas,301 E Cooper St,Warrensburg,MO,64093,Parking Available,(660) 747-1505
3256,-93.735321,38.780529,Murphy USA,#5791,Gas,301 E Cooper St,Warrensburg,MO,64093,Parking Available,(660) 747-3603
3257,-91.141298,38.823338,Walmart Supercenter,#1021,Gas,500 Warren County Ctr; I-70 Exit 193,Warrenton,MO,63383,Parking Available,(636) 456-4600
3258,-93.3706348,38.2637165,Murphy USA,#6991,Gas/Diesel,102 W Polk ST,Warsaw,MO,65355,Parking Available,(660) 438-6514
3259,-93.371369,38.262501,Walmart Supercenter,#0250,Gas/Diesel,103 W Polk St,Warsaw,MO,65355,Parking Available,(660) 438-7394
3260,-90.9929672,38.5395757,Murphy USA,#7416,Gas/Diesel,1645 Aroy Dr,Washington,MO,63090,Parking Available,(636) 390-9386
3261,-90.993845,38.540794,Walmart Supercenter,#0172,Gas/Diesel,1701 Aroy Dr,Washington,MO,63090,Parking Available,(636) 239-1993
3262,-94.4773,37.133522,Walmart Supercenter,#0267,Gas/Diesel,1212 S Madison St,Webb City,MO,64870,Parking Available,(417) 673-8288
3263,-94.4752409,37.1333968,Murphy USA,#5792,Gas/Diesel,1224 S Madison St,Webb City,MO,64870,Parking Available,(417) 673-1253
3264,-90.877694,38.814016,Walmart Supercenter,#0243,No Gas,1971 Wentzville Pkwy; I-70 Exit 208,Wentzville,MO,63385,No Parking,(636) 327-5155
3265,-90.881064,38.813326,Sam's Club,#4875,Gas/Diesel,3055 Bear Creek Dr: I-70 Exit 208,Wentzville,MO,63385 .,Parking Available,(636) 698-9774
3266,-91.8741687,36.7141474,Murphy USA,#5784,Gas,1309 Southern Hills Center,West Plains,MO,65775,Parking Available,(417) 257-2999
3267,-91.871802,36.714621,Walmart Supercenter,#0015,Gas,1310 Preacher Rd/hgwy 160,West Plains,MO,65775,Parking Available,(417) 257-2800
3268,-88.459284,33.968,Walmart Supercenter,#0118,Gas,1515 Hwy 278 E,Amory,MS,38821,Parking Available,(662) 256-1590
3269,-88.4598293,33.9682272,Murphy USA,#5683,Gas,1517 Hwy 278 E,Amory,MS,38821,Parking Available,(662) 256-3212
3270,-89.9144945,34.3094712,Murphy USA,#6789,Gas/Diesel,201 House Carlson Dr; I-55 Exit 243,Batesville,MS,38606,Parking Available,(662) 578-0397
3271,-89.918984,34.301777,Walmart Supercenter,#1468,Gas/Diesel,205 House-carlson Dr; I-55 Exit 243,Batesville,MS,38606,Parking Available,(662) 563-3100
3272,-88.947299,30.442274,Walmart Neighborhood Market,#4586,Gas,1820 Popps Ferry Rd; I-10 Exit 44,Biloxi,MS,39532,Parking Available,(228) 271-6082
3273,-88.958391,30.402796,Walmart Neighborhood Market,#6849,No Gas,2050 Pass Rd,Biloxi,MS,39531,No Parking,(228) 271-6728
3274,-88.995036,30.39314,Walmart Supercenter,#1088,No Gas,2681 C T Switzer Sr Dr,Biloxi,MS,39531,Parking Available,(228) 385-1046
3275,-88.563198,34.677429,Walmart Supercenter,#0114,No Gas,300 Walmart Circle,Booneville,MS,38829,Parking Available,(662) 728-6211
3276,-90.4674876,31.5790576,Murphy USA,#5531,Gas,956 Brookway Blvd; I-55 Exit 40,Brookhaven,MS,39601,Parking Available,(601) 823-4090
3277,-90.46808,31.581152,Walmart Supercenter,#0816,Gas,960 Brookway Blvd; I-55 Exit 40,Brookhaven,MS,39601,Parking Available,(601) 835-0232
3278,-90.263699,32.186315,Walmart Supercenter,#6469,No Gas,131 Handley Blvd; I-55 Exit 85,Byram,MS,39272,Parking Available,(769) 237-4314
3279,-90.070132,32.601162,Walmart Supercenter,#3059,No Gas,244 Feather Ln; I-55 exit 118/119,Canton,MS,39046,No Parking,(601) 761-6000
3280,-89.547348,32.72674,Walmart Supercenter,#0305,Gas,905 Hwy 16 W,Carthage,MS,39051,Parking Available,(601) 267-8374
3281,-89.547158,32.7281642,Murphy USA,#5813,Gas,905 Hwy 16 W,Carthage,MS,39051,Parking Available,(601) 298-1033
3282,-90.5924604,34.1829427,Murphy USA,#7174,Gas/Diesel,1000 S State St,Clarksdale,MS,38614,Parking Available,(662) 624-5874
3283,-90.591236,34.181563,Walmart Supercenter,#0707,Gas/Diesel,1000 S State St,Clarksdale,MS,38614,Parking Available,(662) 627-1133
3284,-90.713171,33.757115,Walmart Supercenter,#1530,Gas/Diesel,710 N Davis Ave,Cleveland,MS,38732,Parking Available,(662) 843-6567
3285,-90.715726,33.7561952,Murphy USA,#7388,Gas/Diesel,710 N Davis Ave,Cleveland,MS,38732,Parking Available,(662) 846-7852
3286,-90.3044535,32.3285902,Murphy USA,#6857,Gas/Diesel,948 Hwy 80 E,Clinton,MS,39056,Parking Available,(601) 925-9661
3287,-90.303939,32.326888,Walmart Supercenter,#1710,Gas/Diesel,950 Hwy 80 E,Clinton,MS,39056,No Parking,(601) 924-9096
3288,-89.812888,31.243003,Walmart Supercenter,#1168,Gas/Diesel,1001 Hwy 98 Bypass,Columbia,MS,39429,No Parking,(601) 731-1193
3289,-89.8136555,31.2411743,Murphy USA,#6819,Gas/Diesel,955 Hwy 98 Bypass,Columbia,MS,39429,Parking Available,(601) 444-5047
3290,-88.439002,33.518718,Murphy USA,#6509,Gas,1913 Hwy 45 N,Columbus,MS,39705,Parking Available,(662) 329-1780
3291,-88.437804,33.518615,Walmart Supercenter,#0495,Gas,1913 Hwy 45 N,Columbus,MS,39701,Parking Available,(662) 329-4810
3292,-88.5027641,34.9118726,Murphy USA,#5666,Gas/Diesel,2201 S Harper Rd,Corinth,MS,38834,Parking Available,(662) 665-9325
3293,-88.50176,34.91122,Walmart Supercenter,#0105,Gas/Diesel,2301 S Harper Rd,Corinth,MS,38834,Parking Available,(662) 287-3148
3294,-88.8947,30.45858,Walmart Supercenter,#2715,No Gas,3615 Sangani Blvd; I-10 Exit 46,Diberville,MS,39540,Parking Available,(228) 396-4740
3295,-88.891733,30.436571,Walmart Neighborhood Market,#6166,No Gas,10290 D'Iberville Rd,D'Iberville,MS,39540,No Parking,(228) 271-6751
3296,-90.02357,32.351467,Murphy USA,#7565,Gas/Diesel,5339 Hwy 25,Flowood,MS,39232,Parking Available,(601) 992-2041
3297,-90.024069,32.35229,Walmart Supercenter,#2755,Gas/Diesel,5341 Hwy 25,Flowood,MS,39232,Parking Available,(601) 992-8898
3298,-89.483204,32.3426355,Murphy USA,#7384,Gas/Diesel,1305 Hwy 35 S; I-20 Exit 88,Forest,MS,39074,Parking Available,(601) 469-5691
3299,-89.485069,32.338758,Walmart Supercenter,#1059,Gas/Diesel,1309 Hwy 35 S; I-20 Exit 88,Forest,MS,39074,No Parking,(601) 469-2122
3300,-88.398485,34.241788,Walmart Supercenter,#0273,Gas/Diesel,100 Interchange Dr; I-22 Exit 104,Fulton,MS,38843,Parking Available,(662) 862-2143
3301,-88.3981499,34.241317,Murphy USA,#6877,Gas/Diesel,102 Interchange Dr; I-22 Exit 104,Fulton,MS,38843,Parking Available,(662) 862-6390
3302,-91.0024414,33.2659225,Murphy USA,#6683,Gas/Diesel,1827 S Dr MLK Blvd,Greenville,MS,38701,Parking Available,(662) 334-1172
3303,-91.038752,33.367851,Walmart Supercenter,#0182,Gas/Diesel,1831 S Dr MLK Blvd,Greenville,MS,38701,Parking Available,(662) 332-9026
3304,-90.221557,33.529097,Walmart Supercenter,#0716,Gas/Diesel,2202 Hwy 82 W,Greenwood,MS,38930,Parking Available,(662) 453-4656
3305,-90.1404953,33.5861282,Murphy USA,#7290,Gas/Diesel,505 Viola Sanders Brown Dr,Greenwood,MS,38930,Parking Available,(662) 455-1727
3306,-89.836501,33.782399,Walmart Supercenter,#1074,No Gas,1655 Sunset Dr; I-55 Exit 206,Grenada,MS,38901,Parking Available,(662) 229-0114
3307,-89.100124,30.438795,Sam's Club,#8236,Gas/Diesel,10431 Old Hwy 49; I-10 Exit 34,Gulfport,MS,39503,Parking Available,(228) 832-4441
3308,-89.099706,30.450846,Walmart Neighborhood Market,#6323,Gas,11333 Hwy 49: I-10 Exit 34,Gulfport,MS,39503,No Parking,(228) 284-6114
3309,-89.01863,30.399932,Walmart Neighborhood Market,#6165,Gas,1733 E Pass Rd,Gulfport,MS,39507,Parking Available,(228) 284-6991
3310,-89.089855,30.423274,Walmart Supercenter,#0969,Gas,9350 Hwy 49; I-10 Exit 34,Gulfport,MS,39503,Parking Available,(228) 864-5197
3311,-89.1530914,30.4781837,Murphy USA,#5508,Gas,9350 Hwy 49; I-10 Exit 34,Gulfport,MS,39503,Parking Available,(228) 871-5662
3312,-89.320085,31.308283,Walmart Supercenter,#2717,No Gas,5901 Hwy 49 N,Hattiesburg,MS,39401,Parking Available,(601) 296-6855
3313,-89.379059,31.319521,Walmart Supercenter,#0916,No Gas,6072 Hwy 98 W; I-59 Exit 65,Hattiesburg,MS,39402,Parking Available,(601) 261-9393
3314,-89.378905,31.319867,Sam's Club,#6503,Gas,6080 U S Hwy 98,Hattiesburg,MS,39402,Parking Available,(601) 977-0139
3315,-90.3993,31.8655,Walmart Supercenter,#0954,No Gas,527 Lake St; I-55 Exit 61,Hazlehurst,MS,39083,Parking Available,(601) 894-1673
3316,-89.971489,34.8226395,Murphy USA,#7159,Gas/Diesel,2580 McIngvale Rd; I-55 Exit 280,Hernando,MS,38632,Parking Available,(662) 449-3533
3317,-89.96978,34.822398,Walmart Supercenter,#5419,Gas/Diesel,2600 Mcingvale Rd; I-55 Exit 280,Hernando,MS,38632,Parking Available,(662) 429-3456
3318,-89.457963,34.74556,Murphy USA,#7573,Gas/Diesel,280 Alexander Dr,Holly Springs,MS,38635,Parking Available,(662) 551-2002
3319,-89.45808,34.746637,Walmart Supercenter,#0303,Gas/Diesel,950 Mackie Dr,Holly Springs,MS,38635,Parking Available,(662) 252-2211
3320,-90.032548,34.961666,Walmart Neighborhood Market,#3593,Gas/Diesel,2401 Goodman Rd W,Horn Lake,MS,38637,No Parking,(662) 342-5929
